game,draw_id,prize_code,prize_name,amount_vnd,winner_count,jackpot_vnd
power655,00677,jackpot-2,Jackpot 2,,0,5211981150
power655,00677,giai-nhat,Giải Nhất,40000000,13,
power655,00677,giai-nhi,Giải Nhì,500000,724,
power655,00677,giai-ba,Giải Ba,50000,16146,
power655,00678,jackpot-1,Jackpot 1,,0,50363385150
power655,00678,jackpot-2,Jackpot 2,,0,5506353100
power655,00678,giai-nhat,Giải Nhất,40000000,9,
power655,00678,giai-nhi,Giải Nhì,500000,521,
power655,00678,giai-ba,Giải Ba,50000,12651,
power655,00679,jackpot-1,Jackpot 1,,0,52742566200
power655,00679,jackpot-2,Jackpot 2,,1,5770706550
power655,00679,giai-nhat,Giải Nhất,40000000,13,
power655,00679,giai-nhi,Giải Nhì,500000,918,
power655,00679,giai-ba,Giải Ba,50000,18491,
power655,00680,jackpot-1,Jackpot 1,,0,55150857750
power655,00680,jackpot-2,Jackpot 2,,0,3267587950
power655,00680,giai-nhat,Giải Nhất,40000000,13,
power655,00680,giai-nhi,Giải Nhì,500000,919,
power655,00680,giai-ba,Giải Ba,50000,17356,
power655,00681,jackpot-1,Jackpot 1,,0,57764215200
power655,00681,jackpot-2,Jackpot 2,,0,3557961000
power655,00681,giai-nhat,Giải Nhất,40000000,6,
power655,00681,giai-nhi,Giải Nhì,500000,620,
power655,00681,giai-ba,Giải Ba,50000,14108,
power655,00682,jackpot-1,Jackpot 1,,0,60562731900
power655,00682,jackpot-2,Jackpot 2,,1,3868907300
power655,00682,giai-nhat,Giải Nhất,40000000,27,
power655,00682,giai-nhi,Giải Nhì,500000,1042,
power655,00682,giai-ba,Giải Ba,50000,21698,
power655,00683,jackpot-1,Jackpot 1,,0,63474225600
power655,00683,jackpot-2,Jackpot 2,,0,3323499300
power655,00683,giai-nhat,Giải Nhất,40000000,19,
power655,00683,giai-nhi,Giải Nhì,500000,918,
power655,00683,giai-ba,Giải Ba,50000,19154,
power655,00684,jackpot-1,Jackpot 1,,0,66252857250
power655,00684,jackpot-2,Jackpot 2,,0,3632236150
power655,00684,giai-nhat,Giải Nhất,40000000,9,
power655,00684,giai-nhi,Giải Nhì,500000,730,
power655,00684,giai-ba,Giải Ba,50000,17048,
power655,00685,jackpot-1,Jackpot 1,,0,68434304250
power655,00685,jackpot-2,Jackpot 2,,1,3874619150
power655,00685,giai-nhat,Giải Nhất,40000000,29,
power655,00685,giai-nhi,Giải Nhì,500000,1207,
