game,draw_id,prize_code,prize_name,amount_vnd,winner_count,jackpot_vnd
lotto535,00044,giai-doc-dac,Giải Độc Đắc,,0,7160475000
lotto535,00044,giai-nhat,Giải Nhất,10000000,0,
lotto535,00044,giai-nhi,Giải Nhì,5000000,2,
lotto535,00044,giai-ba,Giải Ba,500000,80,
lotto535,00044,giai-tu,Giải Tư,100000,162,
lotto535,00044,giai-nam,Giải Năm,30000,2393,
lotto535,00044,giai-khuyen-khich,Giải Khuyến Khích,10000,13675,
lotto535,00045,giai-doc-dac,Giải Độc Đắc,,0,7320205000
lotto535,00045,giai-nhat,Giải Nhất,10000000,1,
lotto535,00045,giai-nhi,Giải Nhì,5000000,8,
lotto535,00045,giai-ba,Giải Ba,500000,69,
lotto535,00045,giai-tu,Giải Tư,100000,212,
lotto535,00045,giai-nam,Giải Năm,30000,2577,
lotto535,00045,giai-khuyen-khich,Giải Khuyến Khích,10000,15452,
lotto535,00046,giai-doc-dac,Giải Độc Đắc,,0,7551072500
lotto535,00046,giai-nhat,Giải Nhất,10000000,1,
lotto535,00046,giai-nhi,Giải Nhì,5000000,7,
lotto535,00046,giai-ba,Giải Ba,500000,109,
lotto535,00046,giai-tu,Giải Tư,100000,305,
lotto535,00046,giai-nam,Giải Năm,30000,3257,
lotto535,00046,giai-khuyen-khich,Giải Khuyến Khích,10000,26371,
lotto535,00047,giai-doc-dac,Giải Độc Đắc,,0,7959332000
lotto535,00047,giai-nhat,Giải Nhất,10000000,0,
lotto535,00047,giai-nhi,Giải Nhì,5000000,4,
lotto535,00047,giai-ba,Giải Ba,500000,88,
lotto535,00047,giai-tu,Giải Tư,100000,198,
lotto535,00047,giai-nam,Giải Năm,30000,2424,
lotto535,00047,giai-khuyen-khich,Giải Khuyến Khích,10000,15042,
lotto535,00048,giai-doc-dac,Giải Độc Đắc,,0,8987906500
lotto535,00048,giai-nhat,Giải Nhất,10000000,2,
lotto535,00048,giai-nhi,Giải Nhì,5000000,12,
lotto535,00048,giai-ba,Giải Ba,500000,149,
lotto535,00048,giai-tu,Giải Tư,100000,296,
lotto535,00048,giai-nam,Giải Năm,30000,3905,
lotto535,00048,giai-khuyen-khich,Giải Khuyến Khích,10000,20093,
lotto535,00049,giai-doc-dac,Giải Độc Đắc,,0,9840881000
lotto535,00049,giai-nhat,Giải Nhất,10000000,1,
lotto535,00049,giai-nhi,Giải Nhì,5000000,6,
lotto535,00049,giai-ba,Giải Ba,500000,57,
lotto535,00049,giai-tu,Giải Tư,100000,176,
lotto535,00049,giai-nam,Giải Năm,30000,2326,
lotto535,00049,giai-khuyen-khich,Giải Khuyến Khích,10000,16748,
lotto535,00050,giai-doc-dac,Giải Độc Đắc,,0,10900310000
lotto535,00050,giai-nhat,Giải Nhất,10000000,0,
lotto535,00050,giai-nhi,Giải Nhì,5000000,8,
lotto535,00050,giai-ba,Giải Ba,500000,94,
lotto535,00050,giai-tu,Giải Tư,100000,378,
lotto535,00050,giai-nam,Giải Năm,30000,3354,
lotto535,00050,giai-khuyen-khich,Giải Khuyến Khích,10000,32510,
lotto535,00051,giai-doc-dac,Giải Độc Đắc,,0,11754672500
lotto535,00051,giai-nhat,Giải Nhất,10000000,0,
lotto535,00051,giai-nhi,Giải Nhì,5000000,15,
lotto535,00051,giai-ba,Giải Ba,500000,93,
lotto535,00051,giai-tu,Giải Tư,100000,344,
lotto535,00051,giai-nam,Giải Năm,30000,2936,
lotto535,00051,giai-khuyen-khich,Giải Khuyến Khích,10000,23461,
lotto535,00052,giai-doc-dac,Giải Độc Đắc,,0,13274458500
lotto535,00052,giai-nhat,Giải Nhất,10000000,2,
lotto535,00052,giai-nhi,Giải Nhì,5000000,10,
lotto535,00052,giai-ba,Giải Ba,500000,178,
lotto535,00052,giai-tu,Giải Tư,100000,322,
lotto535,00052,giai-nam,Giải Năm,30000,4893,
lotto535,00052,giai-khuyen-khich,Giải Khuyến Khích,10000,22844,
lotto535,00053,giai-doc-dac,Giải Độc Đắc,,0,14932091500
lotto535,00053,giai-nhat,Giải Nhất,10000000,0,
lotto535,00053,giai-nhi,Giải Nhì,5000000,23,
