game,draw_id,tier_code,tier_name,ordinal,number
mega645,00066,main,Main numbers,4,32
mega645,00066,main,Main numbers,5,41
mega645,00066,main,Main numbers,6,43
mega645,00067,main,Main numbers,1,3
mega645,00067,main,Main numbers,2,6
mega645,00067,main,Main numbers,3,12
mega645,00067,main,Main numbers,4,14
mega645,00067,main,Main numbers,5,18
mega645,00067,main,Main numbers,6,40
mega645,00068,main,Main numbers,1,1
mega645,00068,main,Main numbers,2,17
mega645,00068,main,Main numbers,3,24
mega645,00068,main,Main numbers,4,25
mega645,00068,main,Main numbers,5,37
mega645,00068,main,Main numbers,6,43
mega645,00069,main,Main numbers,1,5
mega645,00069,main,Main numbers,2,12
mega645,00069,main,Main numbers,3,20
mega645,00069,main,Main numbers,4,29
mega645,00069,main,Main numbers,5,34
mega645,00069,main,Main numbers,6,36
mega645,00070,main,Main numbers,1,2
mega645,00070,main,Main numbers,2,22
mega645,00070,main,Main numbers,3,25
mega645,00070,main,Main numbers,4,33
mega645,00070,main,Main numbers,5,38
mega645,00070,main,Main numbers,6,43
mega645,00071,main,Main numbers,1,7
mega645,00071,main,Main numbers,2,23
mega645,00071,main,Main numbers,3,27
mega645,00071,main,Main numbers,4,29
mega645,00071,main,Main numbers,5,35
mega645,00071,main,Main numbers,6,37
mega645,00072,main,Main numbers,1,9
mega645,00072,main,Main numbers,2,18
mega645,00072,main,Main numbers,3,24
mega645,00072,main,Main numbers,4,33
mega645,00072,main,Main numbers,5,36
mega645,00072,main,Main numbers,6,39
mega645,00073,main,Main numbers,1,4
mega645,00073,main,Main numbers,2,19
mega645,00073,main,Main numbers,3,25
mega645,00073,main,Main numbers,4,27
mega645,00073,main,Main numbers,5,29
mega645,00073,main,Main numbers,6,31
mega645,00074,main,Main numbers,1,22
mega645,00074,main,Main numbers,2,30
mega645,00074,main,Main numbers,3,34
mega645,00074,main,Main numbers,4,36
mega645,00074,main,Main numbers,5,43
mega645,00074,main,Main numbers,6,45
mega645,00075,main,Main numbers,1,12
mega645,00075,main,Main numbers,2,18
mega645,00075,main,Main numbers,3,29
mega645,00075,main,Main numbers,4,32
mega645,00075,main,Main numbers,5,39
mega645,00075,main,Main numbers,6,45
mega645,00076,main,Main numbers,1,2
mega645,00076,main,Main numbers,2,8
mega645,00076,main,Main numbers,3,21
mega645,00076,main,Main numbers,4,29
mega645,00076,main,Main numbers,5,37
mega645,00076,main,Main numbers,6,45
mega645,00077,main,Main numbers,1,12
mega645,00077,main,Main numbers,2,24
mega645,00077,main,Main numbers,3,29
mega645,00077,main,Main numbers,4,32
mega645,00077,main,Main numbers,5,37
mega645,00077,main,Main numbers,6,39
mega645,00078,main,Main numbers,1,5
mega645,00078,main,Main numbers,2,25
mega645,00078,main,Main numbers,3,27
mega645,00078,main,Main numbers,4,29
mega645,00078,main,Main numbers,5,31
mega645,00078,main,Main numbers,6,43
mega645,00079,main,Main numbers,1,11
mega645,00079,main,Main numbers,2,22
mega645,00079,main,Main numbers,3,26
mega645,00079,main,Main numbers,4,28
mega645,00079,main,Main numbers,5,35
mega645,00079,main,Main numbers,6,43
mega645,00080,main,Main numbers,1,1
mega645,00080,main,Main numbers,2,11
mega645,00080,main,Main numbers,3,31
mega645,00080,main,Main numbers,4,32
mega645,00080,main,Main numbers,5,34
mega645,00080,main,Main numbers,6,37
mega645,00081,main,Main numbers,1,1
mega645,00081,main,Main numbers,2,20
mega645,00081,main,Main numbers,3,21
mega645,00081,main,Main numbers,4,22
mega645,00081,main,Main numbers,5,26
mega645,00081,main,Main numbers,6,29
mega645,00082,main,Main numbers,1,6
mega645,00082,main,Main numbers,2,9
mega645,00082,main,Main numbers,3,14
mega645,00082,main,Main numbers,4,18
mega645,00082,main,Main numbers,5,28
mega645,00082,main,Main numbers,6,30
mega645,00083,main,Main numbers,1,5
mega645,00083,main,Main numbers,2,13
mega645,00083,main,Main numbers,3,21
mega645,00083,main,Main numbers,4,27
mega645,00083,main,Main numbers,5,29
mega645,00083,main,Main numbers,6,45
mega645,00084,main,Main numbers,1,2
mega645,00084,main,Main numbers,2,10
mega645,00084,main,Main numbers,3,11
mega645,00084,main,Main numbers,4,18
mega645,00084,main,Main numbers,5,22
mega645,00084,main,Main numbers,6,33
mega645,00085,main,Main numbers,1,8
mega645,00085,main,Main numbers,2,17
mega645,00085,main,Main numbers,3,31
mega645,00085,main,Main numbers,4,32
mega645,00085,main,Main numbers,5,33
mega645,00085,main,Main numbers,6,39
mega645,00086,main,Main numbers,1,1
mega645,00086,main,Main numbers,2,11
mega645,00086,main,Main numbers,3,26
mega645,00086,main,Main numbers,4,29
mega645,00086,main,Main numbers,5,34
mega645,00086,main,Main numbers,6,40
mega645,00087,main,Main numbers,1,15
mega645,00087,main,Main numbers,2,26
mega645,00087,main,Main numbers,3,29
mega645,00087,main,Main numbers,4,32
mega645,00087,main,Main numbers,5,34
mega645,00087,main,Main numbers,6,38
mega645,00088,main,Main numbers,1,2
mega645,00088,main,Main numbers,2,6
mega645,00088,main,Main numbers,3,10
mega645,00088,main,Main numbers,4,13
mega645,00088,main,Main numbers,5,20
mega645,00088,main,Main numbers,6,28
mega645,00089,main,Main numbers,1,4
mega645,00089,main,Main numbers,2,6
mega645,00089,main,Main numbers,3,12
mega645,00089,main,Main numbers,4,21
mega645,00089,main,Main numbers,5,23
mega645,00089,main,Main numbers,6,28
mega645,00090,main,Main numbers,1,4
mega645,00090,main,Main numbers,2,16
mega645,00090,main,Main numbers,3,19
mega645,00090,main,Main numbers,4,27
mega645,00090,main,Main numbers,5,29
mega645,00090,main,Main numbers,6,30
mega645,00091,main,Main numbers,1,12
mega645,00091,main,Main numbers,2,15
mega645,00091,main,Main numbers,3,25
mega645,00091,main,Main numbers,4,27
mega645,00091,main,Main numbers,5,37
mega645,00091,main,Main numbers,6,41
mega645,00092,main,Main numbers,1,1
mega645,00092,main,Main numbers,2,17
mega645,00092,main,Main numbers,3,24
mega645,00092,main,Main numbers,4,25
mega645,00092,main,Main numbers,5,33
mega645,00092,main,Main numbers,6,35
mega645,00093,main,Main numbers,1,1
mega645,00093,main,Main numbers,2,3
mega645,00093,main,Main numbers,3,8
mega645,00093,main,Main numbers,4,18
mega645,00093,main,Main numbers,5,28
mega645,00093,main,Main numbers,6,42
mega645,00094,main,Main numbers,1,2
mega645,00094,main,Main numbers,2,4
mega645,00094,main,Main numbers,3,19
mega645,00094,main,Main numbers,4,23
mega645,00094,main,Main numbers,5,44
mega645,00094,main,Main numbers,6,45
mega645,00095,main,Main numbers,1,7
mega645,00095,main,Main numbers,2,11
mega645,00095,main,Main numbers,3,16
mega645,00095,main,Main numbers,4,19
mega645,00095,main,Main numbers,5,38
mega645,00095,main,Main numbers,6,39
mega645,00096,main,Main numbers,1,3
mega645,00096,main,Main numbers,2,4
mega645,00096,main,Main numbers,3,26
mega645,00096,main,Main numbers,4,30
