game,draw_id,prize_code,prize_name,amount_vnd,winner_count,jackpot_vnd
max3d_pro,00604,giai-nam,Giải năm,100000,,
max3d_pro,00604,giai-sau,Giải sáu,40000,,
max3d_pro,00605,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00605,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00605,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00605,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00605,giai-ba,Giải Ba,4000000,,
max3d_pro,00605,giai-tu,Giải tư,1000000,,
max3d_pro,00605,giai-nam,Giải năm,100000,,
max3d_pro,00605,giai-sau,Giải sáu,40000,,
max3d_pro,00606,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00606,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00606,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00606,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00606,giai-ba,Giải Ba,4000000,,
max3d_pro,00606,giai-tu,Giải tư,1000000,,
max3d_pro,00606,giai-nam,Giải năm,100000,,
max3d_pro,00606,giai-sau,Giải sáu,40000,,
max3d_pro,00607,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00607,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00607,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00607,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00607,giai-ba,Giải Ba,4000000,,
max3d_pro,00607,giai-tu,Giải tư,1000000,,
max3d_pro,00607,giai-nam,Giải năm,100000,,
max3d_pro,00607,giai-sau,Giải sáu,40000,,
max3d_pro,00608,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00608,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00608,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00608,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00608,giai-ba,Giải Ba,4000000,,
max3d_pro,00608,giai-tu,Giải tư,1000000,,
max3d_pro,00608,giai-nam,Giải năm,100000,,
max3d_pro,00608,giai-sau,Giải sáu,40000,,
max3d_pro,00609,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00609,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00609,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00609,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00609,giai-ba,Giải Ba,4000000,,
max3d_pro,00609,giai-tu,Giải tư,1000000,,
max3d_pro,00609,giai-nam,Giải năm,100000,,
max3d_pro,00609,giai-sau,Giải sáu,40000,,
max3d_pro,00610,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00610,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00610,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00610,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00610,giai-ba,Giải Ba,4000000,,
max3d_pro,00610,giai-tu,Giải tư,1000000,,
max3d_pro,00610,giai-nam,Giải năm,100000,,
