game,draw_id,prize_code,prize_name,amount_vnd,winner_count,jackpot_vnd
mega645,01124,giai-nhat,Giải Nhất,10000000,81,
mega645,01124,giai-nhi,Giải Nhì,300000,2939,
mega645,01124,giai-ba,Giải Ba,30000,48074,
mega645,01125,jackpot,Jackpot,,1,96243094000
mega645,01125,giai-nhat,Giải Nhất,10000000,70,
mega645,01125,giai-nhi,Giải Nhì,300000,2741,
mega645,01125,giai-ba,Giải Ba,30000,43210,
mega645,01126,jackpot,Jackpot,,0,13191038000
mega645,01126,giai-nhat,Giải Nhất,10000000,26,
mega645,01126,giai-nhi,Giải Nhì,300000,1218,
mega645,01126,giai-ba,Giải Ba,30000,17986,
mega645,01127,jackpot,Jackpot,,0,14760004000
mega645,01127,giai-nhat,Giải Nhất,10000000,19,
mega645,01127,giai-nhi,Giải Nhì,300000,902,
mega645,01127,giai-ba,Giải Ba,30000,15645,
mega645,01128,jackpot,Jackpot,,0,16300633500
mega645,01128,giai-nhat,Giải Nhất,10000000,19,
mega645,01128,giai-nhi,Giải Nhì,300000,1179,
mega645,01128,giai-ba,Giải Ba,30000,18148,
mega645,01129,jackpot,Jackpot,,0,17845608000
mega645,01129,giai-nhat,Giải Nhất,10000000,31,
mega645,01129,giai-nhi,Giải Nhì,300000,885,
mega645,01129,giai-ba,Giải Ba,30000,15157,
mega645,01130,jackpot,Jackpot,,0,19757570500
mega645,01130,giai-nhat,Giải Nhất,10000000,10,
mega645,01130,giai-nhi,Giải Nhì,300000,894,
mega645,01130,giai-ba,Giải Ba,30000,16142,
mega645,01131,jackpot,Jackpot,,0,21503268500
mega645,01131,giai-nhat,Giải Nhất,10000000,23,
mega645,01131,giai-nhi,Giải Nhì,300000,912,
mega645,01131,giai-ba,Giải Ba,30000,16652,
mega645,01132,jackpot,Jackpot,,0,23299498500
mega645,01132,giai-nhat,Giải Nhất,10000000,22,
mega645,01132,giai-nhi,Giải Nhì,300000,1076,
mega645,01132,giai-ba,Giải Ba,30000,19183,
mega645,01133,jackpot,Jackpot,,0,25402013000
mega645,01133,giai-nhat,Giải Nhất,10000000,25,
mega645,01133,giai-nhi,Giải Nhì,300000,1382,
mega645,01133,giai-ba,Giải Ba,30000,21758,
mega645,01134,jackpot,Jackpot,,0,28627080000
mega645,01134,giai-nhat,Giải Nhất,10000000,40,
mega645,01134,giai-nhi,Giải Nhì,300000,1465,
mega645,01134,giai-ba,Giải Ba,30000,20354,
mega645,01135,jackpot,Jackpot,,1,32398072500
mega645,01135,giai-nhat,Giải Nhất,10000000,17,
mega645,01135,giai-nhi,Giải Nhì,300000,1056,
mega645,01135,giai-ba,Giải Ba,30000,18834,
mega645,01136,jackpot,Jackpot,,0,13317089500
mega645,01136,giai-nhat,Giải Nhất,10000000,15,
mega645,01136,giai-nhi,Giải Nhì,300000,835,
mega645,01136,giai-ba,Giải Ba,30000,13218,
mega645,01137,jackpot,Jackpot,,0,14542048500
mega645,01137,giai-nhat,Giải Nhất,10000000,29,
mega645,01137,giai-nhi,Giải Nhì,300000,912,
mega645,01137,giai-ba,Giải Ba,30000,14135,
mega645,01138,jackpot,Jackpot,,0,16190373500
mega645,01138,giai-nhat,Giải Nhất,10000000,12,
mega645,01138,giai-nhi,Giải Nhì,300000,734,
mega645,01138,giai-ba,Giải Ba,30000,13608,
mega645,01139,jackpot,Jackpot,,0,17680939500
mega645,01139,giai-nhat,Giải Nhất,10000000,22,
mega645,01139,giai-nhi,Giải Nhì,300000,1018,
mega645,01139,giai-ba,Giải Ba,30000,16768,
mega645,01140,jackpot,Jackpot,,0,19275775000
mega645,01140,giai-nhat,Giải Nhất,10000000,18,
mega645,01140,giai-nhi,Giải Nhì,300000,939,
mega645,01140,giai-ba,Giải Ba,30000,15581,
mega645,01141,jackpot,Jackpot,,0,21072294500
mega645,01141,giai-nhat,Giải Nhất,10000000,20,
mega645,01141,giai-nhi,Giải Nhì,300000,1124,
mega645,01141,giai-ba,Giải Ba,30000,18011,
mega645,01142,jackpot,Jackpot,,0,22767710000
mega645,01142,giai-nhat,Giải Nhất,10000000,28,
mega645,01142,giai-nhi,Giải Nhì,300000,1324,
mega645,01142,giai-ba,Giải Ba,30000,19661,
mega645,01143,jackpot,Jackpot,,0,24663684500
mega645,01143,giai-nhat,Giải Nhất,10000000,22,
mega645,01143,giai-nhi,Giải Nhì,300000,1071,
mega645,01143,giai-ba,Giải Ba,30000,17918,
mega645,01144,jackpot,Jackpot,,0,27818430500
mega645,01144,giai-nhat,Giải Nhất,10000000,31,
mega645,01144,giai-nhi,Giải Nhì,300000,1396,
mega645,01144,giai-ba,Giải Ba,30000,20874,
mega645,01145,jackpot,Jackpot,,0,31561758500
mega645,01145,giai-nhat,Giải Nhất,10000000,31,
mega645,01145,giai-nhi,Giải Nhì,300000,1305,
mega645,01145,giai-ba,Giải Ba,30000,21858,
mega645,01146,jackpot,Jackpot,,0,35243823000
mega645,01146,giai-nhat,Giải Nhất,10000000,31,
mega645,01146,giai-nhi,Giải Nhì,300000,1302,
mega645,01146,giai-ba,Giải Ba,30000,22486,
mega645,01147,jackpot,Jackpot,,0,39228755000
mega645,01147,giai-nhat,Giải Nhất,10000000,37,
mega645,01147,giai-nhi,Giải Nhì,300000,1509,
mega645,01147,giai-ba,Giải Ba,30000,23263,
mega645,01148,jackpot,Jackpot,,0,43773001000
mega645,01148,giai-nhat,Giải Nhất,10000000,16,
mega645,01148,giai-nhi,Giải Nhì,300000,1395,
mega645,01148,giai-ba,Giải Ba,30000,23438,
mega645,01149,jackpot,Jackpot,,1,48351151000
mega645,01149,giai-nhat,Giải Nhất,10000000,27,
mega645,01149,giai-nhi,Giải Nhì,300000,1397,
mega645,01149,giai-ba,Giải Ba,30000,24768,
