game,draw_id,prize_code,prize_name,amount_vnd,winner_count,jackpot_vnd
mega645,00274,giai-nhi,Giải Nhì,300000,1642,
mega645,00274,giai-ba,Giải Ba,30000,27347,
mega645,00275,jackpot,Jackpot,,0,32795426500
mega645,00275,giai-nhat,Giải Nhất,10000000,39,
mega645,00275,giai-nhi,Giải Nhì,300000,1731,
mega645,00275,giai-ba,Giải Ba,30000,28859,
mega645,00276,jackpot,Jackpot,,0,38250538000
mega645,00276,giai-nhat,Giải Nhất,10000000,31,
mega645,00276,giai-nhi,Giải Nhì,300000,1444,
mega645,00276,giai-ba,Giải Ba,30000,25998,
mega645,00277,jackpot,Jackpot,,1,43167500500
mega645,00277,giai-nhat,Giải Nhất,10000000,40,
mega645,00277,giai-nhi,Giải Nhì,300000,1567,
mega645,00277,giai-ba,Giải Ba,30000,26030,
mega645,00278,jackpot,Jackpot,,0,13991781000
mega645,00278,giai-nhat,Giải Nhất,10000000,22,
mega645,00278,giai-nhi,Giải Nhì,300000,1186,
mega645,00278,giai-ba,Giải Ba,30000,18563,
mega645,00279,jackpot,Jackpot,,0,16001414000
mega645,00279,giai-nhat,Giải Nhất,10000000,20,
mega645,00279,giai-nhi,Giải Nhì,300000,1365,
mega645,00279,giai-ba,Giải Ba,30000,22411,
mega645,00280,jackpot,Jackpot,,0,18190592000
mega645,00280,giai-nhat,Giải Nhất,10000000,17,
mega645,00280,giai-nhi,Giải Nhì,300000,1141,
mega645,00280,giai-ba,Giải Ba,30000,19896,
mega645,00281,jackpot,Jackpot,,0,20418869500
mega645,00281,giai-nhat,Giải Nhất,10000000,29,
mega645,00281,giai-nhi,Giải Nhì,300000,1334,
mega645,00281,giai-ba,Giải Ba,30000,22068,
mega645,00282,jackpot,Jackpot,,0,22525075500
mega645,00282,giai-nhat,Giải Nhất,10000000,39,
mega645,00282,giai-nhi,Giải Nhì,300000,1571,
mega645,00282,giai-ba,Giải Ba,30000,24698,
mega645,00283,jackpot,Jackpot,,1,24928178500
mega645,00283,giai-nhat,Giải Nhất,10000000,18,
mega645,00283,giai-nhi,Giải Nhì,300000,1355,
mega645,00283,giai-ba,Giải Ba,30000,23285,
mega645,00284,jackpot,Jackpot,,0,13942069000
mega645,00284,giai-nhat,Giải Nhất,10000000,21,
mega645,00284,giai-nhi,Giải Nhì,300000,1094,
mega645,00284,giai-ba,Giải Ba,30000,18595,
mega645,00285,jackpot,Jackpot,,0,15871546000
mega645,00285,giai-nhat,Giải Nhất,10000000,20,
mega645,00285,giai-nhi,Giải Nhì,300000,1043,
mega645,00285,giai-ba,Giải Ba,30000,18221,
mega645,00286,jackpot,Jackpot,,0,17623253000
mega645,00286,giai-nhat,Giải Nhất,10000000,25,
mega645,00286,giai-nhi,Giải Nhì,300000,1252,
mega645,00286,giai-ba,Giải Ba,30000,20803,
mega645,00287,jackpot,Jackpot,,0,19682837500
mega645,00287,giai-nhat,Giải Nhất,10000000,33,
mega645,00287,giai-nhi,Giải Nhì,300000,1368,
mega645,00287,giai-ba,Giải Ba,30000,21398,
mega645,00288,jackpot,Jackpot,,1,21696294500
mega645,00288,giai-nhat,Giải Nhất,10000000,29,
mega645,00288,giai-nhi,Giải Nhì,300000,1259,
mega645,00288,giai-ba,Giải Ba,30000,21646,
mega645,00289,jackpot,Jackpot,,0,13683452000
mega645,00289,giai-nhat,Giải Nhất,10000000,12,
mega645,00289,giai-nhi,Giải Nhì,300000,1160,
mega645,00289,giai-ba,Giải Ba,30000,18535,
mega645,00290,jackpot,Jackpot,,0,15627431500
mega645,00290,giai-nhat,Giải Nhất,10000000,15,
mega645,00290,giai-nhi,Giải Nhì,300000,1085,
mega645,00290,giai-ba,Giải Ba,30000,18433,
mega645,00291,jackpot,Jackpot,,0,17365309000
mega645,00291,giai-nhat,Giải Nhất,10000000,29,
mega645,00291,giai-nhi,Giải Nhì,300000,1105,
mega645,00291,giai-ba,Giải Ba,30000,18230,
mega645,00292,jackpot,Jackpot,,0,19111078500
mega645,00292,giai-nhat,Giải Nhất,10000000,27,
mega645,00292,giai-nhi,Giải Nhì,300000,1190,
mega645,00292,giai-ba,Giải Ba,30000,18436,
mega645,00293,jackpot,Jackpot,,0,21075967500
mega645,00293,giai-nhat,Giải Nhất,10000000,24,
mega645,00293,giai-nhi,Giải Nhì,300000,1184,
mega645,00293,giai-ba,Giải Ba,30000,19089,
mega645,00294,jackpot,Jackpot,,0,23018484500
mega645,00294,giai-nhat,Giải Nhất,10000000,25,
mega645,00294,giai-nhi,Giải Nhì,300000,1218,
mega645,00294,giai-ba,Giải Ba,30000,20224,
mega645,00295,jackpot,Jackpot,,0,24921544500
mega645,00295,giai-nhat,Giải Nhất,10000000,27,
mega645,00295,giai-nhi,Giải Nhì,300000,1288,
mega645,00295,giai-ba,Giải Ba,30000,20933,
mega645,00296,jackpot,Jackpot,,0,27102742000
mega645,00296,giai-nhat,Giải Nhất,10000000,19,
mega645,00296,giai-nhi,Giải Nhì,300000,1182,
mega645,00296,giai-ba,Giải Ba,30000,19736,
mega645,00297,jackpot,Jackpot,,0,29482556000
mega645,00297,giai-nhat,Giải Nhất,10000000,32,
mega645,00297,giai-nhi,Giải Nhì,300000,1285,
mega645,00297,giai-ba,Giải Ba,30000,22044,
mega645,00298,jackpot,Jackpot,,0,33489990000
mega645,00298,giai-nhat,Giải Nhất,10000000,10,
mega645,00298,giai-nhi,Giải Nhì,300000,1082,
mega645,00298,giai-ba,Giải Ba,30000,19841,
mega645,00299,jackpot,Jackpot,,0,37468041000
mega645,00299,giai-nhat,Giải Nhất,10000000,27,
mega645,00299,giai-nhi,Giải Nhì,300000,1303,
mega645,00299,giai-ba,Giải Ba,30000,20342,
mega645,00300,jackpot,Jackpot,,0,41341594500
mega645,00300,giai-nhat,Giải Nhất,10000000,35,
mega645,00300,giai-nhi,Giải Nhì,300000,1302,
mega645,00300,giai-ba,Giải Ba,30000,21582,
mega645,00301,jackpot,Jackpot,,1,45425875500
mega645,00301,giai-nhat,Giải Nhất,10000000,34,
mega645,00301,giai-nhi,Giải Nhì,300000,1632,
mega645,00301,giai-ba,Giải Ba,30000,23868,
mega645,00302,jackpot,Jackpot,,0,13503491000
mega645,00302,giai-nhat,Giải Nhất,10000000,17,
mega645,00302,giai-nhi,Giải Nhì,300000,1045,
mega645,00302,giai-ba,Giải Ba,30000,16293,
mega645,00303,jackpot,Jackpot,,0,14740422500
mega645,00303,giai-nhat,Giải Nhất,10000000,31,
mega645,00303,giai-nhi,Giải Nhì,300000,1228,
mega645,00303,giai-ba,Giải Ba,30000,17282,
mega645,00304,jackpot,Jackpot,,0,16261589000
mega645,00304,giai-nhat,Giải Nhất,10000000,20,
mega645,00304,giai-nhi,Giải Nhì,300000,1049,
mega645,00304,giai-ba,Giải Ba,30000,17050,
mega645,00305,jackpot,Jackpot,,0,17914040000
mega645,00305,giai-nhat,Giải Nhất,10000000,27,
mega645,00305,giai-nhi,Giải Nhì,300000,953,
mega645,00305,giai-ba,Giải Ba,30000,16535,
mega645,00306,jackpot,Jackpot,,1,19552700000
mega645,00306,giai-nhat,Giải Nhất,10000000,22,
mega645,00306,giai-nhi,Giải Nhì,300000,1003,
mega645,00306,giai-ba,Giải Ba,30000,16420,
mega645,00307,jackpot,Jackpot,,0,13398681000
mega645,00307,giai-nhat,Giải Nhất,10000000,19,
mega645,00307,giai-nhi,Giải Nhì,300000,1008,
mega645,00307,giai-ba,Giải Ba,30000,15759,
mega645,00308,jackpot,Jackpot,,0,14804193500
mega645,00308,giai-nhat,Giải Nhất,10000000,25,
mega645,00308,giai-nhi,Giải Nhì,300000,1146,
mega645,00308,giai-ba,Giải Ba,30000,17274,
mega645,00309,jackpot,Jackpot,,1,16334968000
mega645,00309,giai-nhat,Giải Nhất,10000000,18,
mega645,00309,giai-nhi,Giải Nhì,300000,1026,
mega645,00309,giai-ba,Giải Ba,30000,17611,
mega645,00310,jackpot,Jackpot,,0,13380902000
mega645,00310,giai-nhat,Giải Nhất,10000000,18,
mega645,00310,giai-nhi,Giải Nhì,300000,939,
mega645,00310,giai-ba,Giải Ba,30000,14508,
mega645,00311,jackpot,Jackpot,,0,14699373500
mega645,00311,giai-nhat,Giải Nhất,10000000,25,
mega645,00311,giai-nhi,Giải Nhì,300000,1010,
mega645,00311,giai-ba,Giải Ba,30000,15167,
mega645,00312,jackpot,Jackpot,,0,16218909000
mega645,00312,giai-nhat,Giải Nhất,10000000,19,
mega645,00312,giai-nhi,Giải Nhì,300000,838,
mega645,00312,giai-ba,Giải Ba,30000,14185,
mega645,00313,jackpot,Jackpot,,0,17791807000
mega645,00313,giai-nhat,Giải Nhất,10000000,14,
mega645,00313,giai-nhi,Giải Nhì,300000,988,
mega645,00313,giai-ba,Giải Ba,30000,16777,
mega645,00314,jackpot,Jackpot,,0,19477380000
mega645,00314,giai-nhat,Giải Nhất,10000000,17,
mega645,00314,giai-nhi,Giải Nhì,300000,1047,
mega645,00314,giai-ba,Giải Ba,30000,17044,
mega645,00315,jackpot,Jackpot,,0,21031963500
mega645,00315,giai-nhat,Giải Nhất,10000000,28,
mega645,00315,giai-nhi,Giải Nhì,300000,1071,
mega645,00315,giai-ba,Giải Ba,30000,16468,
mega645,00316,jackpot,Jackpot,,0,22925351500
mega645,00316,giai-nhat,Giải Nhất,10000000,14,
mega645,00316,giai-nhi,Giải Nhì,300000,901,
mega645,00316,giai-ba,Giải Ba,30000,16162,
mega645,00317,jackpot,Jackpot,,0,24731858000
mega645,00317,giai-nhat,Giải Nhất,10000000,24,
mega645,00317,giai-nhi,Giải Nhì,300000,957,
mega645,00317,giai-ba,Giải Ba,30000,17735,
mega645,00318,jackpot,Jackpot,,0,26281515500
mega645,00318,giai-nhat,Giải Nhất,10000000,28,
mega645,00318,giai-nhi,Giải Nhì,300000,1350,
mega645,00318,giai-ba,Giải Ba,30000,20495,
mega645,00319,jackpot,Jackpot,,0,27963487000
mega645,00319,giai-nhat,Giải Nhất,10000000,23,
mega645,00319,giai-nhi,Giải Nhì,300000,1136,
mega645,00319,giai-ba,Giải Ba,30000,18095,
mega645,00320,jackpot,Jackpot,,0,29901465000
mega645,00320,giai-nhat,Giải Nhất,10000000,22,
mega645,00320,giai-nhi,Giải Nhì,300000,1028,
mega645,00320,giai-ba,Giải Ba,30000,18789,
mega645,00321,jackpot,Jackpot,,1,31813307500
mega645,00321,giai-nhat,Giải Nhất,10000000,15,
mega645,00321,giai-nhi,Giải Nhì,300000,1069,
mega645,00321,giai-ba,Giải Ba,30000,18117,
mega645,00322,jackpot,Jackpot,,0,13334071500
mega645,00322,giai-nhat,Giải Nhất,10000000,24,
mega645,00322,giai-nhi,Giải Nhì,300000,912,
mega645,00322,giai-ba,Giải Ba,30000,15111,
mega645,00323,jackpot,Jackpot,,0,14830706500
mega645,00323,giai-nhat,Giải Nhất,10000000,18,
mega645,00323,giai-nhi,Giải Nhì,300000,853,
mega645,00323,giai-ba,Giải Ba,30000,14849,
mega645,00324,jackpot,Jackpot,,1,16109307500
mega645,00324,giai-nhat,Giải Nhất,10000000,33,
mega645,00324,giai-nhi,Giải Nhì,300000,958,
mega645,00324,giai-ba,Giải Ba,30000,15602,
mega645,00325,jackpot,Jackpot,,0,13176212000
mega645,00325,giai-nhat,Giải Nhất,10000000,25,
mega645,00325,giai-nhi,Giải Nhì,300000,888,
mega645,00325,giai-ba,Giải Ba,30000,14540,
mega645,00326,jackpot,Jackpot,,0,14666550500
mega645,00326,giai-nhat,Giải Nhất,10000000,18,
mega645,00326,giai-nhi,Giải Nhì,300000,823,
mega645,00326,giai-ba,Giải Ba,30000,14638,
mega645,00327,jackpot,Jackpot,,0,16218356500
mega645,00327,giai-nhat,Giải Nhất,10000000,13,
mega645,00327,giai-nhi,Giải Nhì,300000,848,
mega645,00327,giai-ba,Giải Ba,30000,14074,
mega645,00328,jackpot,Jackpot,,0,17774665500
mega645,00328,giai-nhat,Giải Nhất,10000000,14,
mega645,00328,giai-nhi,Giải Nhì,300000,913,
mega645,00328,giai-ba,Giải Ba,30000,15017,
mega645,00329,jackpot,Jackpot,,0,19222545000
mega645,00329,giai-nhat,Giải Nhất,10000000,17,
mega645,00329,giai-nhi,Giải Nhì,300000,1012,
mega645,00329,giai-ba,Giải Ba,30000,15167,
mega645,00330,jackpot,Jackpot,,0,20898326500
mega645,00330,giai-nhat,Giải Nhất,10000000,22,
mega645,00330,giai-nhi,Giải Nhì,300000,871,
mega645,00330,giai-ba,Giải Ba,30000,15498,
mega645,00331,jackpot,Jackpot,,0,22424074500
mega645,00331,giai-nhat,Giải Nhất,10000000,21,
mega645,00331,giai-nhi,Giải Nhì,300000,768,
mega645,00331,giai-ba,Giải Ba,30000,14328,
mega645,00332,jackpot,Jackpot,,0,24112702500
mega645,00332,giai-nhat,Giải Nhất,10000000,19,
mega645,00332,giai-nhi,Giải Nhì,300000,1033,
mega645,00332,giai-ba,Giải Ba,30000,17819,
mega645,00333,jackpot,Jackpot,,0,25630550500
mega645,00333,giai-nhat,Giải Nhất,10000000,27,
mega645,00333,giai-nhi,Giải Nhì,300000,1151,
mega645,00333,giai-ba,Giải Ba,30000,18524,
mega645,00334,jackpot,Jackpot,,0,27522500500
mega645,00334,giai-nhat,Giải Nhất,10000000,14,
mega645,00334,giai-nhi,Giải Nhì,300000,1024,
mega645,00334,giai-ba,Giải Ba,30000,17464,
mega645,00335,jackpot,Jackpot,,0,29419428500
mega645,00335,giai-nhat,Giải Nhất,10000000,17,
mega645,00335,giai-nhi,Giải Nhì,300000,1040,
mega645,00335,giai-ba,Giải Ba,30000,17826,
mega645,00336,jackpot,Jackpot,,0,31118111500
mega645,00336,giai-nhat,Giải Nhất,10000000,21,
mega645,00336,giai-nhi,Giải Nhì,300000,1100,
mega645,00336,giai-ba,Giải Ba,30000,17553,
mega645,00337,jackpot,Jackpot,,0,33027155000
mega645,00337,giai-nhat,Giải Nhất,10000000,15,
mega645,00337,giai-nhi,Giải Nhì,300000,1060,
mega645,00337,giai-ba,Giải Ba,30000,18140,
mega645,00338,jackpot,Jackpot,,0,34913441500
mega645,00338,giai-nhat,Giải Nhất,10000000,28,
mega645,00338,giai-nhi,Giải Nhì,300000,1107,
mega645,00338,giai-ba,Giải Ba,30000,18883,
mega645,00339,jackpot,Jackpot,,0,36885341000
mega645,00339,giai-nhat,Giải Nhất,10000000,19,
mega645,00339,giai-nhi,Giải Nhì,300000,1076,
mega645,00339,giai-ba,Giải Ba,30000,18688,
mega645,00340,jackpot,Jackpot,,0,38869967500
mega645,00340,giai-nhat,Giải Nhất,10000000,19,
mega645,00340,giai-nhi,Giải Nhì,300000,1155,
mega645,00340,giai-ba,Giải Ba,30000,18958,
mega645,00341,jackpot,Jackpot,,0,40998275000
mega645,00341,giai-nhat,Giải Nhất,10000000,21,
mega645,00341,giai-nhi,Giải Nhì,300000,1455,
mega645,00341,giai-ba,Giải Ba,30000,23118,
mega645,00342,jackpot,Jackpot,,0,44806838500
mega645,00342,giai-nhat,Giải Nhất,10000000,23,
mega645,00342,giai-nhi,Giải Nhì,300000,1334,
mega645,00342,giai-ba,Giải Ba,30000,22636,
mega645,00343,jackpot,Jackpot,,0,48950540000
mega645,00343,giai-nhat,Giải Nhất,10000000,21,
mega645,00343,giai-nhi,Giải Nhì,300000,1177,
mega645,00343,giai-ba,Giải Ba,30000,20198,
mega645,00344,jackpot,Jackpot,,0,52932632500
mega645,00344,giai-nhat,Giải Nhất,10000000,36,
mega645,00344,giai-nhi,Giải Nhì,300000,1718,
mega645,00344,giai-ba,Giải Ba,30000,24705,
mega645,00345,jackpot,Jackpot,,0,57081586000
mega645,00345,giai-nhat,Giải Nhất,10000000,33,
mega645,00345,giai-nhi,Giải Nhì,300000,1381,
mega645,00345,giai-ba,Giải Ba,30000,23418,
mega645,00346,jackpot,Jackpot,,0,61781541000
mega645,00346,giai-nhat,Giải Nhất,10000000,20,
mega645,00346,giai-nhi,Giải Nhì,300000,1268,
mega645,00346,giai-ba,Giải Ba,30000,23167,
mega645,00347,jackpot,Jackpot,,1,66629405000
mega645,00347,giai-nhat,Giải Nhất,10000000,29,
mega645,00347,giai-nhi,Giải Nhì,300000,1552,
mega645,00347,giai-ba,Giải Ba,30000,26183,
mega645,00348,jackpot,Jackpot,,0,13314551500
mega645,00348,giai-nhat,Giải Nhất,10000000,15,
mega645,00348,giai-nhi,Giải Nhì,300000,893,
mega645,00348,giai-ba,Giải Ba,30000,14992,
mega645,00349,jackpot,Jackpot,,0,14531727000
mega645,00349,giai-nhat,Giải Nhất,10000000,28,
mega645,00349,giai-nhi,Giải Nhì,300000,1041,
mega645,00349,giai-ba,Giải Ba,30000,15477,
mega645,00350,jackpot,Jackpot,,0,15978847000
mega645,00350,giai-nhat,Giải Nhất,10000000,23,
mega645,00350,giai-nhi,Giải Nhì,300000,875,
mega645,00350,giai-ba,Giải Ba,30000,14621,
mega645,00351,jackpot,Jackpot,,0,17473946000
mega645,00351,giai-nhat,Giải Nhất,10000000,15,
mega645,00351,giai-nhi,Giải Nhì,300000,776,
mega645,00351,giai-ba,Giải Ba,30000,13698,
mega645,00352,jackpot,Jackpot,,0,18963930500
mega645,00352,giai-nhat,Giải Nhất,10000000,24,
mega645,00352,giai-nhi,Giải Nhì,300000,1037,
mega645,00352,giai-ba,Giải Ba,30000,16373,
mega645,00353,jackpot,Jackpot,,0,20507870500
mega645,00353,giai-nhat,Giải Nhất,10000000,25,
mega645,00353,giai-nhi,Giải Nhì,300000,1121,
mega645,00353,giai-ba,Giải Ba,30000,16947,
mega645,00354,jackpot,Jackpot,,0,22250368000
mega645,00354,giai-nhat,Giải Nhất,10000000,23,
mega645,00354,giai-nhi,Giải Nhì,300000,921,
mega645,00354,giai-ba,Giải Ba,30000,15469,
mega645,00355,jackpot,Jackpot,,0,23707191500
mega645,00355,giai-nhat,Giải Nhất,10000000,28,
mega645,00355,giai-nhi,Giải Nhì,300000,1253,
mega645,00355,giai-ba,Giải Ba,30000,18672,
mega645,00356,jackpot,Jackpot,,0,26288813500
mega645,00356,giai-nhat,Giải Nhất,10000000,25,
mega645,00356,giai-nhi,Giải Nhì,300000,1010,
mega645,00356,giai-ba,Giải Ba,30000,16762,
mega645,00357,jackpot,Jackpot,,0,29460748500
mega645,00357,giai-nhat,Giải Nhất,10000000,27,
mega645,00357,giai-nhi,Giải Nhì,300000,1217,
mega645,00357,giai-ba,Giải Ba,30000,19837,
mega645,00358,jackpot,Jackpot,,0,32794682000
mega645,00358,giai-nhat,Giải Nhất,10000000,28,
mega645,00358,giai-nhi,Giải Nhì,300000,1134,
mega645,00358,giai-ba,Giải Ba,30000,19060,
mega645,00359,jackpot,Jackpot,,0,36379047500
mega645,00359,giai-nhat,Giải Nhất,10000000,38,
mega645,00359,giai-nhi,Giải Nhì,300000,1280,
mega645,00359,giai-ba,Giải Ba,30000,20227,
mega645,00360,jackpot,Jackpot,,0,39864238000
mega645,00360,giai-nhat,Giải Nhất,10000000,34,
mega645,00360,giai-nhi,Giải Nhì,300000,1351,
mega645,00360,giai-ba,Giải Ba,30000,20913,
mega645,00361,jackpot,Jackpot,,0,43902022000
mega645,00361,giai-nhat,Giải Nhất,10000000,19,
mega645,00361,giai-nhi,Giải Nhì,300000,1077,
mega645,00361,giai-ba,Giải Ba,30000,19095,
mega645,00362,jackpot,Jackpot,,0,48159309000
mega645,00362,giai-nhat,Giải Nhất,10000000,28,
mega645,00362,giai-nhi,Giải Nhì,300000,1296,
mega645,00362,giai-ba,Giải Ba,30000,21256,
mega645,00363,jackpot,Jackpot,,1,52258801500
mega645,00363,giai-nhat,Giải Nhất,10000000,45,
mega645,00363,giai-nhi,Giải Nhì,300000,1526,
mega645,00363,giai-ba,Giải Ba,30000,23536,
mega645,00364,jackpot,Jackpot,,0,13453897000
mega645,00364,giai-nhat,Giải Nhất,10000000,12,
mega645,00364,giai-nhi,Giải Nhì,300000,826,
mega645,00364,giai-ba,Giải Ba,30000,14030,
mega645,00365,jackpot,Jackpot,,0,14759709000
mega645,00365,giai-nhat,Giải Nhất,10000000,21,
mega645,00365,giai-nhi,Giải Nhì,300000,1050,
mega645,00365,giai-ba,Giải Ba,30000,15944,
mega645,00366,jackpot,Jackpot,,0,16179431500
mega645,00366,giai-nhat,Giải Nhất,10000000,13,
mega645,00366,giai-nhi,Giải Nhì,300000,985,
mega645,00366,giai-ba,Giải Ba,30000,15387,
mega645,00367,jackpot,Jackpot,,0,17059686000
mega645,00367,giai-nhat,Giải Nhất,10000000,27,
mega645,00367,giai-nhi,Giải Nhì,300000,953,
mega645,00367,giai-ba,Giải Ba,30000,14191,
mega645,00368,jackpot,Jackpot,,0,18659638000
mega645,00368,giai-nhat,Giải Nhất,10000000,14,
mega645,00368,giai-nhi,Giải Nhì,300000,895,
mega645,00368,giai-ba,Giải Ba,30000,15331,
mega645,00369,jackpot,Jackpot,,0,19833902000
mega645,00369,giai-nhat,Giải Nhất,10000000,38,
mega645,00369,giai-nhi,Giải Nhì,300000,1196,
mega645,00369,giai-ba,Giải Ba,30000,17693,
mega645,00370,jackpot,Jackpot,,0,21297938500
mega645,00370,giai-nhat,Giải Nhất,10000000,24,
mega645,00370,giai-nhi,Giải Nhì,300000,1077,
mega645,00370,giai-ba,Giải Ba,30000,17509,
mega645,00371,jackpot,Jackpot,,1,22811729000
mega645,00371,giai-nhat,Giải Nhất,10000000,25,
mega645,00371,giai-nhi,Giải Nhì,300000,1188,
mega645,00371,giai-ba,Giải Ba,30000,18267,
mega645,00372,jackpot,Jackpot,,1,13327206000
mega645,00372,giai-nhat,Giải Nhất,10000000,12,
mega645,00372,giai-nhi,Giải Nhì,300000,745,
mega645,00372,giai-ba,Giải Ba,30000,12760,
mega645,00373,jackpot,Jackpot,,0,13234739000
mega645,00373,giai-nhat,Giải Nhất,10000000,16,
mega645,00373,giai-nhi,Giải Nhì,300000,728,
mega645,00373,giai-ba,Giải Ba,30000,12147,
mega645,00374,jackpot,Jackpot,,0,14424640000
mega645,00374,giai-nhat,Giải Nhất,10000000,18,
mega645,00374,giai-nhi,Giải Nhì,300000,867,
mega645,00374,giai-ba,Giải Ba,30000,13250,
mega645,00375,jackpot,Jackpot,,0,15853774500
mega645,00375,giai-nhat,Giải Nhất,10000000,11,
mega645,00375,giai-nhi,Giải Nhì,300000,757,
mega645,00375,giai-ba,Giải Ba,30000,12986,
mega645,00376,jackpot,Jackpot,,0,17211916500
mega645,00376,giai-nhat,Giải Nhất,10000000,17,
mega645,00376,giai-nhi,Giải Nhì,300000,822,
mega645,00376,giai-ba,Giải Ba,30000,12731,
mega645,00377,jackpot,Jackpot,,0,18623341500
mega645,00377,giai-nhat,Giải Nhất,10000000,27,
mega645,00377,giai-nhi,Giải Nhì,300000,784,
mega645,00377,giai-ba,Giải Ba,30000,13564,
mega645,00378,jackpot,Jackpot,,0,19992770500
mega645,00378,giai-nhat,Giải Nhất,10000000,27,
mega645,00378,giai-nhi,Giải Nhì,300000,1006,
mega645,00378,giai-ba,Giải Ba,30000,14842,
mega645,00379,jackpot,Jackpot,,0,21428428500
mega645,00379,giai-nhat,Giải Nhất,10000000,21,
mega645,00379,giai-nhi,Giải Nhì,300000,1044,
mega645,00379,giai-ba,Giải Ba,30000,15726,
mega645,00380,jackpot,Jackpot,,0,23123394000
mega645,00380,giai-nhat,Giải Nhất,10000000,16,
mega645,00380,giai-nhi,Giải Nhì,300000,835,
mega645,00380,giai-ba,Giải Ba,30000,14223,
mega645,00381,jackpot,Jackpot,,0,24652572000
mega645,00381,giai-nhat,Giải Nhất,10000000,21,
mega645,00381,giai-nhi,Giải Nhì,300000,970,
mega645,00381,giai-ba,Giải Ba,30000,15416,
mega645,00382,jackpot,Jackpot,,0,26321218500
mega645,00382,giai-nhat,Giải Nhất,10000000,16,
mega645,00382,giai-nhi,Giải Nhì,300000,955,
mega645,00382,giai-ba,Giải Ba,30000,15385,
mega645,00383,jackpot,Jackpot,,0,28121934500
mega645,00383,giai-nhat,Giải Nhất,10000000,21,
mega645,00383,giai-nhi,Giải Nhì,300000,891,
mega645,00383,giai-ba,Giải Ba,30000,15446,
mega645,00384,jackpot,Jackpot,,0,29906609000
mega645,00384,giai-nhat,Giải Nhất,10000000,16,
mega645,00384,giai-nhi,Giải Nhì,300000,1041,
mega645,00384,giai-ba,Giải Ba,30000,17173,
mega645,00385,jackpot,Jackpot,,0,31809761500
mega645,00385,giai-nhat,Giải Nhất,10000000,22,
mega645,00385,giai-nhi,Giải Nhì,300000,1189,
mega645,00385,giai-ba,Giải Ba,30000,18903,
mega645,00386,jackpot,Jackpot,,0,33794171000
mega645,00386,giai-nhat,Giải Nhất,10000000,22,
mega645,00386,giai-nhi,Giải Nhì,300000,1008,
mega645,00386,giai-ba,Giải Ba,30000,17741,
mega645,00387,jackpot,Jackpot,,0,35699076500
mega645,00387,giai-nhat,Giải Nhất,10000000,25,
mega645,00387,giai-nhi,Giải Nhì,300000,1156,
mega645,00387,giai-ba,Giải Ba,30000,18900,
mega645,00388,jackpot,Jackpot,,0,37819245500
mega645,00388,giai-nhat,Giải Nhất,10000000,20,
mega645,00388,giai-nhi,Giải Nhì,300000,919,
mega645,00388,giai-ba,Giải Ba,30000,16991,
mega645,00389,jackpot,Jackpot,,0,41145812500
mega645,00389,giai-nhat,Giải Nhất,10000000,20,
mega645,00389,giai-nhi,Giải Nhì,300000,1077,
mega645,00389,giai-ba,Giải Ba,30000,18823,
mega645,00390,jackpot,Jackpot,,0,45228539500
mega645,00390,giai-nhat,Giải Nhất,10000000,14,
mega645,00390,giai-nhi,Giải Nhì,300000,1375,
mega645,00390,giai-ba,Giải Ba,30000,22815,
mega645,00391,jackpot,Jackpot,,0,49631995000
mega645,00391,giai-nhat,Giải Nhất,10000000,25,
mega645,00391,giai-nhi,Giải Nhì,300000,1284,
mega645,00391,giai-ba,Giải Ba,30000,21872,
mega645,00392,jackpot,Jackpot,,0,54675909000
mega645,00392,giai-nhat,Giải Nhất,10000000,14,
mega645,00392,giai-nhi,Giải Nhì,300000,1467,
mega645,00392,giai-ba,Giải Ba,30000,25586,
mega645,00393,jackpot,Jackpot,,0,59381811000
mega645,00393,giai-nhat,Giải Nhất,10000000,36,
mega645,00393,giai-nhi,Giải Nhì,300000,1494,
mega645,00393,giai-ba,Giải Ba,30000,24596,
mega645,00394,jackpot,Jackpot,,0,64238800500
mega645,00394,giai-nhat,Giải Nhất,10000000,44,
mega645,00394,giai-nhi,Giải Nhì,300000,1992,
mega645,00394,giai-ba,Giải Ba,30000,29822,
mega645,00395,jackpot,Jackpot,,0,70202846500
mega645,00395,giai-nhat,Giải Nhất,10000000,16,
mega645,00395,giai-nhi,Giải Nhì,300000,1660,
mega645,00395,giai-ba,Giải Ba,30000,27981,
mega645,00396,jackpot,Jackpot,,3,75388996000
mega645,00396,giai-nhat,Giải Nhất,10000000,84,
mega645,00396,giai-nhi,Giải Nhì,300000,2242,
mega645,00396,giai-ba,Giải Ba,30000,32988,
mega645,00397,jackpot,Jackpot,,0,13563140000
mega645,00397,giai-nhat,Giải Nhất,10000000,13,
mega645,00397,giai-nhi,Giải Nhì,300000,982,
mega645,00397,giai-ba,Giải Ba,30000,16804,
mega645,00398,jackpot,Jackpot,,0,14851632000
mega645,00398,giai-nhat,Giải Nhất,10000000,17,
mega645,00398,giai-nhi,Giải Nhì,300000,748,
mega645,00398,giai-ba,Giải Ba,30000,12379,
mega645,00399,jackpot,Jackpot,,0,15924776500
mega645,00399,giai-nhat,Giải Nhất,10000000,10,
mega645,00399,giai-nhi,Giải Nhì,300000,722,
mega645,00399,giai-ba,Giải Ba,30000,11293,
mega645,00400,jackpot,Jackpot,,0,17338772000
mega645,00400,giai-nhat,Giải Nhất,10000000,16,
